,EPL,YGPL,NPML,IMXL,Nation
2013-10-29,0.03982548232287339,0.17360566949787978,0.019756208511747017,0.03192323312955576,0.03701088471337136
2013-10-30,0.02988504442137541,0.18101977521380444,0.020898858029799412,0.03251388167406593,0.03835961997025555
2013-10-31,0.03551348770780718,0.17842232996664023,0.027575633951551,0.03577659863102659,0.03795948565295127
2013-11-01,0.03423893985285034,0.21055427617874828,0.0,0.0,0.02283745553883919
2013-11-02,0.036173444247842454,0.21689889319635164,0.0,0.0,0.023976359684965094
2013-11-03,0.02812943928687396,0.2433156940633147,0.0,0.0,0.020680606804802232
2013-11-04,0.03461148838313125,0.20703108048417398,0.0,0.0,0.022927372667965
2013-11-05,0.048448749279803895,0.2359443623406356,0.0,0.0,0.03062464171245739
2013-11-06,0.04519093171418258,0.24422081792825848,0.0,0.0,0.02922379810447221
2013-11-07,0.04809668437933605,0.18168911444437327,0.0,0.0,0.028969131771381527
2013-11-08,0.03914444079089961,0.19194083230678277,0.0,0.0,0.024779032929844836
2013-11-09,0.042410443221144296,0.2628065437382213,0.0,0.0,0.028342446373096578
2013-11-10,0.023875306316212593,0.24579098548129324,0.0,0.0,0.018624102297068384
2013-11-11,0.028502200314154978,0.24486354223599702,0.0,0.0,0.020908935105351502
2013-11-12,0.03228029193719671,0.2113116086847978,0.0,0.0,0.021880191919167437
2013-11-13,0.044111260786339375,0.20519981633693263,0.0,0.0,0.027620498269973717
2013-11-14,0.037190070197375975,0.21266570919417846,0.0,0.0,0.024368489568482428
2013-11-15,0.039958309842757125,0.21171862076408074,0.0,0.0,0.025724792903059405
2013-11-16,0.03318670407763197,0.2705093773437595,0.0,0.0,0.023947277564154858
2013-11-17,0.033263360225524834,0.2089346381934453,0.0,0.0,0.02230619247281112
2013-11-18,0.04023231343301064,0.23432098054191156,0.0,0.0,0.026478043396942465
2013-11-19,0.04095891623105466,0.19653966612070892,0.0,0.0,0.025810395108976123
2013-11-20,0.03960960617583231,0.19461228857891677,0.0,0.0,0.025084141830265198
2013-11-21,0.03455879345820017,0.15998491579084104,0.0,0.0,0.021617949805589044
